CS:EIP,Symbol + Offset,64-bit,CPU clocks,IPC,DC miss rate,DTLB L1M L2M rate,Misalign rate,Mispredict rate,
"0x151644f0","CEffectThread::GetBoneAxisPos","","31","0.77","0.01","0","0","0.03",
"0x151c6f40","TokenizeString","","31","0.29","0","0","0","0.03",
"0x15270090","CCamera::SetFovFromAspect","","31","0.06","0.1","0","0","0.1",
"0x150015a0","CConsole::GetInstance","","30","0.2","0","0.02","0","0.08",
"0x15017200","CExpressionEvaluator::Environment::Clear","","30","0.23","0","0","0","0.03",
"0x1501b6c0","CPool<CUIScriptToken>::Allocate","","30","0.3","0","0","0","0.01",
"0x150615f0","CVec4<float>::CVec4<float>","","30","0.2","0.07","0","0","0.05",
"0x151f9950","CResourceManager::Register","","30","0.17","0.02","0.02","0","0.02",
"0x150150d0","std::_Copy_opt<SExtents *,SExtents *,std::random_access_iterator_tag>","","29","0.31","0.01","0","0","0",
"0x151183b0","compute_rms","","29","0.48","0","0","0","0.01",
"0x152089b0","CInput::ExecuteBinds","","29","0.1","0.07","0.03","0","0.2",
"0x15269f30","CInterface::Frame","","29","0.03","0.1","0","0","0",
"0x150023e0","CInput::GetInstance","","28","0.04","0.4","0","0","0",
"0x1501dd40","std::_Tree<std::_Tmap_traits<enum EAxis,std::map<int,CBind,std::less<int>,std::allocator<std::pair<int const ,CBind> > >,std::less<enum EAxis>,std::allocator<std::pair<enum EAxis const ,std::map<int,CBind,std::less<int>,std::allocator<std::pair<int const ,CBi","","28","0.07","0.05","0","0","0",
"0x15032980","CWorldEntityList::GetEntityByHandle","","28","0.82","0.01","0","0","0",
"0x15061030","IEmitter::GetNumEmitters","","28","0.11","0.03","0","0","0.1",
"0x150692f0","CTwoPointEmitterDef::GetMinSpeed","","28","0.36","0","0","0","0",
"0x15154980","CSkeleton::CheckAnims","","28","0.82","0.02","0","0","0",
"0x151622e0","CEffectThread::GetInstance","","28","0.32","0.02","0","0","0.1",
"0x151a62d0","CRasterBuffer::CalcVisibiltyOctant8","","28","1","0","0","0","0.01",
"0x151e68a0","CBufferBit::ReadBit","","28","1.04","0","0","0","0.02",
"0x15286ff0","uiFtoTFn","","28","0.14","0","0","0.03","0.15",
"0x1501a770","std::vector<COpCode,std::allocator<COpCode> >::empty","","27","1.19","0","0","0","0.01",
"0x1501b5b0","CPool<CEvaluatorToken>::Allocate","","27","0.56","0","0","0","0",
"0x15033440","CCvar<CVec3<float>,float>::operator=","","27","0","0","0","0","0",
"0x150337e0","std::vector<SExtents,std::allocator<SExtents> >::operator=","","27","0.04","0.1","0","0","0",
"0x1514a250","CWorld::GetCameraHeight","","27","0.07","0","0","0.05","0.1",
"0x1515f060","CParticleSystem::GetSourceBonePosition","","27","0.44","0","0","0","0.02",
"0x151f9050","CResourceManager::GetPixelShader","","27","0.52","0.01","0.01","0","0",
"0x1528db30","CEdge::CEdge","","27","0.26","0","0","0","0.04",
"0x1500bbb0","CFile::GetLength","","26","0.04","0.2","0","0","0",
"0x15036ae0","DECAY<float>","","26","0.88","0","0","0","0.02",
"0x1505f400","std::_Tree<std::_Tmap_traits<unsigned char,CVoiceUser *,std::less<unsigned char>,std::allocator<std::pair<unsigned char const ,CVoiceUser *> >,0> >::_Insert","","26","0.27","0.01","0","0","0.1",
"0x15010590","std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >::operator=","","25","0.24","0","0","0","0.05",
"0x150365b0","CCvar<int,int>::operator=","","25","0","0","0","0","0",
"0x15054450","std::_Uninit_fill_n<SMinimapIcon *,unsigned int,SMinimapIcon,std::allocator<SMinimapIcon> >","","25","0.72","0.03","0","0","0",
"0x150651e0","CSimpleParticleDef::GetAlpha","","25","0.36","0","0","0","0.02",
"0x1513cf70","CWorldTree::TraceLine","","25","0.08","0","0","0","0",
"0x151551a0","CSkeleton::GetBonePose","","25","0.52","0","0","0","0.02",
"0x1515a910","IEmitter::GetBonePosition","","25","0.24","0.02","0","0","0.03",
"0x15186030","IWidget::GetStickyRect","","25","0.44","0","0","0","0.01",
"0x15016b70","CUIScriptToken::CUIScriptToken","","24","0.62","0.01","0","0","0.01",
"0x1501a130","COperatorComma::ExecuteBinary","","24","0.38","0.01","0","0","0.04",
"0x1504b590","std::_Allocate<std::_List_nod<IWidget *,std::allocator<IWidget *> >::_Node>","","24","0.04","0","0","0","0.1",
"0x15151b60","CSkeleton::CheckEvents","","24","0.12","0.07","0","0","0.07",
"0x15158780","CEventScript::Execute","","24","0.71","0","0","0","0.01",
"0x15159a70","IEmitter::UpdateNextEmitter","","24","0.08","0","0","0","0",
"0x151c0410","CHost::Execute","","24","0","0","0","0","0",
"0x1524c590","CSimpleEmitter::GetEmitter","","24","0.42","0.02","0","0","0.01",
"0x15056be0","std::_Allocate<TableRow>","","23","0.04","0","0","0","0.2",
"0x15067670","CTracerEmitterDef::GetTaper","","23","0.39","0","0","0","0",
"0x1507d670","CVec2<float>::Normalize","","23","0.26","0","0","0","0.05",
"0x15155960","CK2Model::GetNumMeshes","","23","0.13","0.1","0","0","0",
"0x15181420","CSocket::CheckOutOfSequencePacket","","23","0.04","0.2","0.4","0","0",
"0x151871c0","IWidget::GetPositionFromString","","23","0.22","0","0","0","0.06",
"0x151c1a20","XtoS","","23","0.48","0","0","0","0.01",
"0x1520e600","M_CompareVec4","","23","1.09","0","0","0","0.02",
"0x152171c0","CExpressionEvaluator::PushEnvironment","","23","0.04","0.4","0","0","0",
"0x15001940","LowerStringRef<std::basic_string<char,std::char_traits<char>,std::allocator<char> > >","","22","1.18","0","0","0","0",
"0x15001cf0","std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >::_Insert_n","","22","0.27","0","0","0","0.07",
"0x1503f170","HexAtoI<std::basic_string<char,std::char_traits<char>,std::allocator<char> > >","","22","1.05","0","0","0","0.02",
"0x150606d0","std::_Allocate<std::_Tree_nod<std::_Tset_traits<unsigned char,std::less<unsigned char>,std::allocator<unsigned char>,0> >::_Node>","","22","0.05","0","0","0","0.2",
"0x150672e0","CWorld::IsInBounds","","22","0.14","0.07","0","0","0.03",
"0x15115c60","_spx_lpc","","22","0.64","0","0","0","0.01",
"0x1500bfa0","IBuffer::Get","","21","0.9","0","0","0","0",
"0x150358c0","std::_Copy_opt<CPlane *,CPlane *,std::random_access_iterator_tag>","","21","0.05","0.1","0.1","0","0",
"0x15118150","iir_mem16","","21","1.29","0","0","0","0",
"0x1516ae90","CVoiceManager::DecodeFrame","","21","0","0","0","0","0",
"0x15188740","IWidget::ProcessInputMouseButton","","21","0.19","0","0","0","0",
"0x151ef2b0","CSceneManager::GetEntityAmbientColor","","21","0.43","0.01","0.01","0","0",
"0x151ef2e0","CSceneManager::GetEntitySunColor","","21","0.71","0","0","0","0",
"0x151f9060","CResourceManager::GetVertexShader","","21","0.76","0","0","0","0.01",
"0x15271cf0","IMaterialParameter::GetFloat","","21","0.14","0.1","0","0","0.03",
"0x15004800","std::_Uninit_fill_n<CVec4<float> *,unsigned int,CVec4<float>,std::allocator<CVec4<float> > >","","20","0.25","0.02","0","0","0.08",
"0x1501a6d0","COperatorIncrement::IsUnaryVirtual","","20","0.3","0.03","0","0","0.05",
"0x1503f400","std::_Uninit_fill_n<std::pair<unsigned int,CVec4<float> > *,unsigned int,std::pair<unsigned int,CVec4<float> >,std::allocator<std::pair<unsigned int,CVec4<float> > > >","","20","0.45","0.01","0","0","0",
"0x1506ed50","std::_Uninit_fill_n<CBoundingBox<float> *,unsigned int,CBoundingBox<float>,std::allocator<CBoundingBox<float> > >","","20","0.1","0","0","0","0.05",
"0x15075af0","CWorldTree::PushNode2","","20","0.2","0.03","0","0","0.03",
"0x1516b750","CVoiceManager::Frame","","20","0","0","0","0","0",
"0x15184f30","CNetDriver::ReceivePacket","","20","0.1","0","0","0","0.1",
"0x151a26c0","CUIScript::Evaluate","","20","0.15","0.03","0.03","0","0",
"0x15280dd0","CModelPanel::RenderWidget","","20","0.2","0.03","0","0","0.03",
"0x15072e80","PCF<float>","","19","0.11","0","0","0","0",
"0x15182eb0","CPacket::CPacket","","19","0","0","0","0","0",
"0x151e6e00","IBuffer::Init","","19","0.42","0","0","0","0",
"0x1524f6c0","CSimpleEmitter::CSimpleEmitter","","19","0.16","0.1","0","0","0.1",
"0x152686f0","CInterface::ProcessInputCursor","","19","0.37","0.1","0.01","0","0",
"0x1500b830","CFileManager::GetInstance","","18","0","0","0","0","0",
"0x15061090","CBeamEmitterDef::GetTile","","18","0.56","0.01","0","0","0.02",
"0x15069320","CTwoPointEmitterDef::GetMaxInheritVelocity","","18","0.94","0","0","0","0",
"0x150eec10","CSpeedTreeRT::SetTime","","18","0","0","0","0","0",
"0x151d2df0","CSceneStats::Draw","","18","0","0","0","0","0",
"0x151e8d30","CSoundManager::UpdateFades","","18","0","0","0","0","0",
"0x151eddc0","CSoundManager::Frame","","18","0.06","0.3","0.1","0","0.2",
"0x151f0a70","CSceneManager::SetFrustum","","18","0.11","0","0","0","0.05",
"0x15203170","CInput::GetBindString","","18","0.5","0.01","0","0","0.01",
"0x15222a70","CFileHandle::IsOpen","","18","0.06","0.1","0.1","0","0",
"0x15231760","CConsole::Draw","","18","0.17","0.03","0","0","0.03",
"0x152741b0","CFrustum::Update","","18","0.11","0","0","0","0",
"0x15284720","CButton::DoEvent","","18","0.39","0.06","0","0","0.03",
"0x153396b0","_allmul","","18","1.28","0","0","0","0",
"0x15065210","CSimpleParticleDef::GetWidth","","17","0.29","0","0","0","0.02",
"0x150652a0","CSimpleParticleDef::GetAngle","","17","0.53","0","0","0","0.01",
"0x151b2660","CHostClient::SendPackets","","17","0.06","0.1","0.1","0","0",
"0x151b89c0","CSnapshot::FreeEntities","","17","1","0.01","0","0","0",
"0x151bb860","CEntitySnapshot::ReadHeader2","","17","0.88","0","0","0","0.02",
"0x151f93e0","CResourceManager::GetSkin","","17","0.24","0.1","0","0","0.1",
"0x15209440","CInput::Frame","","17","0","0","0","0","0",
"0x15285980","uiIfWrapFn","","17","0.29","0","0","0","0",
"0x152873f0","uiFtoTWrapFn","","17","0.06","0","0","0","0",
"0x15338aa0","CPieGraph::RenderWidget","","17","0.29","0.04","0","0","0",
"0x15002690","CDraw2D::Rect","","16","0.31","0","0","0","0",
"0x15013810","std::vector<CPlane,std::allocator<CPlane> >::reserve","","16","0.06","0","0","0","0.1",
"0x15015a70","CCamera::CCamera","","16","0.06","0.1","0","0","0.1",
"0x15036240","CVec3<float>::IsValid","","16","0.69","0.02","0","0","0",
"0x15153190","CSkeleton::SetAnim","","16","0","0","0","0","0",
"0x1515f980","CModelEmitter::Update","","16","0.12","0.05","0","0","0.1",
"0x15160d10","CGroundSpriteEmitter::GetNumEntities","","16","0.06","0.1","0","0","0",
"0x15198480","CMinimap::Frame","","16","0.19","0.03","0","0","0.07",
"0x151bda30","CHost::DrawVersionStamp","","16","0","0","0","0","0",
"0x151e2c20","CChatManager::DatabaseFrame","","16","0","0","0","0","0",
"0x151f7900","IResourceLibrary::Register","","16","0.19","0","0","0","0.03",
"0x15218320","CExpressionEvaluator::PushSymbol","","16","0.69","0","0","0","0",
"0x1526fba0","CSceneEntity::CSceneEntity","","16","0.19","0.03","0","0","0.03",
"0x15270ef0","CModel::GetBounds","","16","0.19","0","0","0","0.03",
"0x1527a690","CWidgetState::RenderWidget","","16","0.12","0","0","0","0.1",
"0x150052d0","M_SmoothStepN","","15","0.27","0.03","0","0","0",
"0x15005430","XtoS","","15","0.73","0","0","0","0",
"0x15013ca0","std::vector<CVec3<float>,std::allocator<CVec3<float> > >::push_back","","15","0.87","0","0","0","0.02",
"0x15048d80","std::_Tree<std::_Tmap_traits<unsigned short,int,std::less<unsigned short>,std::allocator<std::pair<unsigned short const ,int> >,0> >::_Erase","","15","0.13","0","0.05","0","0.1",
"0x15065240","CSimpleParticleDef::GetHeight","","15","0.53","0","0","0","0",
"0x15065270","CSimpleParticleDef::GetScale","","15","0.67","0.01","0","0","0.02",
"0x15075bb0","Normalize<float>","","15","0.53","0.01","0","0","0",
"0x151274f0","spx_fft","","15","1.8","0","0","0","0",
"0x15134230","CWorldTreeNode::UnlinkBoundsDynamic","","15","0.07","0","0","0","0.5",
"0x15152a90","CSkeleton::BlendBones","","15","0.73","0.02","0","0","0",
"0x15154720","CSkeleton::PoseStandard","","15","0.47","0.04","0","0","0.01",
"0x151b9be0","CEntitySnapshot::Clear","","15","1.4","0","0","0","0",
"0x151cbab0","CSystem::PollMouse","","15","0","0","0","0","0",
"0x151e4ac0","CChatManager::Frame","","15","0","0","0","0","0",
"0x151ef380","CSceneManager::Render","","15","0","0","0","0","0",
"0x151ef4a0","CSceneManager::GetModifiers","","15","0.2","0.03","0","0","0.03",
"0x1527be60","CTextBuffer::Frame","","15","0","0","0","0","0",
"0x15001870","std::_Uninit_move<std::basic_string<char,std::char_traits<char>,std::allocator<char> > *,std::basic_string<char,std::char_traits<char>,std::allocator<char> > *,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >","","14","1.07","0","0","0","0.01",
"0x15005220","stdext::unchecked_copy<std::basic_string<char,std::char_traits<char>,std::allocator<char> > *,std::basic_string<char,std::char_traits<char>,std::allocator<char> > *>","","14","0.5","0","0","0","0",
"0x1500bf90","IBuffer::Get","","14","0.43","0","0","0","0.03",
"0x1500bfc0","CBufferDynamic::Append","","14","0.29","0","0","0","0.03",
"0x15010940","CMaterial::GetParameter","","14","0.57","0","0","0","0.04",
"0x15013a10","std::_Uninit_fill_n<CVec3<float> *,unsigned int,CVec3<float>,std::allocator<CVec3<float> > >","","14","0.21","0","0.03","0","0.03",
"0x1503e800","std::map<unsigned int,enum EButton,std::less<unsigned int>,std::allocator<std::pair<unsigned int const ,enum EButton> > >::operator[]","","14","0.21","0.07","0.03","0","0.13",
"0x15049c00","std::deque<std::vector<CWidgetDefinition,std::allocator<CWidgetDefinition> > *,std::allocator<std::vector<CWidgetDefinition,std::allocator<CWidgetDefinition> > *> >::_Tidy","","14","0.07","0.3","0","0","0.1",
"0x151145cc","memcpy","","14","0.86","0","0","0","0",
"0x1514fc00","CTreeModel::SetTime","","14","0","0","0","0","0",
"0x15154d80","CSkeleton::PoseLite","","14","0.07","0.2","0","0","0.3",
"0x1516b050","CVoiceManager::NetFrame","","14","0","0","0","0","0",
"0x151895b0","IWidget::Show","","14","0","0","0","0","0",
"0x151b4da0","CHostClient::CheckAutoStartGame","","14","0","0","0","0","0",
"0x151f00d0","CSceneManager::OBBInFrustum","","14","0.36","0","0","0","0.04",
"0x152635f0","CUIScriptToken::EvaluateInteger","","14","0","0","0","0","0",
"0x152651a0","CUIManager::RemoveOverlayInterface","","14","0.21","0","0","0","0",
"0x152702c0","CCamera::AddOffset","","14","0.21","0","0","0","0",
"0x15002200","std::_Destroy_range<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >","","13","0","0","0","0","0",
"0x15006e50","_CompareNoCase<std::basic_string<char,std::char_traits<char>,std::allocator<char> > >","","13","0.54","0","0","0","0.03",
"0x15014490","std::vector<unsigned int,std::allocator<unsigned int> >::push_back","","13","1.92","0.01","0","0","0",
"0x15014850","std::vector<SExtents,std::allocator<SExtents> >::size","","13","0.38","0","0","0","0.02",
"0x15014930","std::vector<CVec3<float>,std::allocator<CVec3<float> > >::_Construct_n","","13","0.15","0","0","0","0.05",
"0x150149c0","std::vector<CPlane,std::allocator<CPlane> >::_Construct_n","","13","0","0","0","0","0",
"0x15016520","M_CartesianToPolar","","13","0.62","0","0","0","0",
"0x15019d60","COperatorOpenParen::ExecuteBinary","","13","0.77","0","0","0","0.01",
"0x1501cdd0","CBoundingBox<float>::Contains","","13","0.38","0.04","0","0","0.04",
"0x15065300","CSimpleParticleDef::GetParam","","13","0.77","0","0","0","0",
"0x150758e0","CWorld::GetVertFromCoord","","13","0.31","0","0","0","0",
"0x15152400","CSkeleton::SetBoneState","","13","0.62","0.01","0","0","0.04",
"0x15160a20","CLightEmitter::Update","","13","0.31","0.05","0","0","0",
"0x15168540","CBillboardEmitter::GetNumBillboards","","13","0.08","0.1","0","0","0",
"0x15186730","uiSetWidthVoidFn","","13","0.15","0","0","0","0.05",
"0x15188000","uiGetXFromStringFn","","13","0.08","0","0","0","0.3",
"0x151a35b0","CVid::GetScreenW","","13","0","0","0","0","0",
"0x151b9e20","CEntitySnapshot::SetFieldTypes","","13","0.54","0","0.04","0","0",
"0x151cddc0","CSystem::HandleOSMessages","","13","0.23","0","0","0","0",
"0x151edbb0","CSoundManager::UpdateMusic","","13","0","0","0","0","0",
"0x152022c0","CInput::IsCursorFrozen","","13","0","0","0","0","0",
"0x152172c0","CEvaluatorToken::GetValue","","13","0.38","0","0","0","0.08",
"0x152654c0","CUIManager::GetActiveInterface","","13","0.15","0.1","0","0","0",
"0x152857b0","uiIfFn","","13","0.08","0","0","0","0.5",
"0x15001b30","std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >::push_back","","12","0.5","0","0","0","0.03",
"0x15001c50","std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >::insert","","12","0.08","0","0","0","0",
"0x15014a50","std::vector<CEdge,std::allocator<CEdge> >::_Construct_n","","12","0.33","0","0","0","0.05",
"0x15033280","std::vector<CVec3<float>,std::allocator<CVec3<float> > >::operator=","","12","0","0","0","0","0",
"0x150366b0","std::_Tree<std::_Tmap_traits<unsigned int,FMOD::Channel *,std::less<unsigned int>,std::allocator<std::pair<unsigned int const ,FMOD::Channel *> >,0> >::erase","","12","0.08","0.1","0","0","0.2",
"0x1506e910","std::vector<CBoundingBox<float>,std::allocator<CBoundingBox<float> > >::_Buy","","12","0","0","0","0","0",
"0x150ee5c0","CSpeedTreeRT::NotifyAllTreesOfEvent","","12","0","0","0","0","0",
"0x15154c30","CSkeleton::PoseSkeletonLite","","12","0.75","0.03","0","0","0.02",
"0x1515e270","CSceneEntityModifier::Modify","","12","0.25","0","0","0","0.03",
"0x151a2a80","uiCallFn","","12","0","0","0","0","0",
"0x151b3130","CHostClient::GetStateString","","12","0.08","0","0","0","0",
"0x151b8800","CSnapshot::GetByHandle","","12","0.08","0","0","0","0",
"0x151e6e50","IBuffer::IBuffer","","12","0.67","0.01","0","0","0",
"0x15200a20","CProfileManager::Draw","","12","0.08","0.1","0","0","0",
"0x1500bd50","IBuffer::Clear","","11","0.55","0","0","0","0",
"0x15011a70","std::_Tree<std::_Tmap_traits<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,IMaterialParameter const *,std::less<std::basic_string<char,std::char_traits<char>,std::allocator<char> > >,std::allocator<std::pair<std::basic_string<char,std::","","11","0.09","0","0","0","0.1",
"0x15013980","std::vector<CPlane,std::allocator<CPlane> >::_Buy","","11","0.18","0","0","0","0.15",
"0x150142b0","CConvexPolyhedron::~CConvexPolyhedron","","11","0.36","0","0","0","0.17",
"0x15015e20","CCamera::SetAngles","","11","0.18","0","0","0","0",
"0x15016340","std::_Copy_opt<CVec3<float> *,CVec3<float> *,std::random_access_iterator_tag>","","11","0.09","0","0.1","0","0",
"0x15023b20","std::_Tree<std::_Tset_traits<IFileChangeCallback *,std::less<IFileChangeCallback *>,std::allocator<IFileChangeCallback *>,0> >::erase","","11","0.09","0.1","0","0","0.1",
"0x150245f0","CResourceManager::IsMapResource","","11","0.09","0","0","0","0.2",
"0x15033090","CConvexPolyhedron::operator=","","11","0.27","0.03","0","0","0",
"0x15033640","std::vector<CEdge,std::allocator<CEdge> >::operator=","","11","0","0","0","0","0",
"0x15035390","CPool<SSceneModifierEntry>::Allocate","","11","0.09","0.1","0","0","0.3",
"0x1503f840","CBrowserManager::GetInstance","","11","0","0","0","0","0",
"0x15043290","std::vector<CStateBlock,std::allocator<CStateBlock> >::size","","11","0.36","0","0","0","0.08",
"0x150652d0","CSimpleParticleDef::GetYaw","","11","0.91","0","0","0","0.02",
"0x15065e60","std::vector<unsigned char *,std::allocator<unsigned char *> >::push_back","","11","0","0","0","0","0",
"0x15066c10","CSimpleParticleDef::GetAnchor","","11","0.64","0","0","0","0",
"0x1511b170","lsp_weight_quant","","11","0.55","0","0","0","0",
"0x15127180","drftf1","","11","0.18","0.05","0","0","0.15",
"0x1515e130","CSceneEntityModifier::IsDead","","11","0.18","0.05","0","0","0.1",
"0x15163550","CEffectThread::CEffectThread","","11","0.09","0.1","0","0","0",
"0x15181dd0","CSocket::CheckPacketTimeouts","","11","0","0","0","0","0",
"0x151a7340","CRasterBuffer::DrawCircle","","11","1.27","0","0","0","0.01",
"0x151cd110","CSystem::GetModifiedFileList","","11","0","0","0","0","0",
"0x151cd320","CSystem::StartDirectoryMonitoring","","11","0.09","0.1","0","0","0",
"0x151d9030","CNetStats::Draw","","11","0.09","0","0.1","0","0.1",
"0x151e7540","CBufferDynamic::Overwrite","","11","0.91","0","0","0","0",
"0x151eb640","CSoundManager::PlaySound","","11","0.45","0","0","0","0",
"0x152023c0","CInput::SetCursor","","11","0.09","0.1","0","0","0",
"0x15210b80","M_ClipLine","","11","0.27","0","0","0","0",
"0x15211f70","I_LinePlaneIntersect","","11","0.18","0","0","0","0.05",
"0x152321b0","CConsole::Frame","","11","0","0","0","0","0",
"0x1523e060","CTrailEmitter::GetNumTriangles","","11","0.09","0","0","0","0",
"0x15266060","CUIManager::SetActiveInterface","","11","0.09","0.1","0","0","0.1",
"0x152707e0","CCamera::ConstructRay","","11","0.18","0","0","0","0.05",
"0x15279ad0","CHTTPPostRequest::SendData","","11","0","0","0","0","0",
"0x150016e0","std::_Uninit_fill_n<std::basic_string<char,std::char_traits<char>,std::allocator<char> > *,unsigned int,std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > ","","10","0","0","0","0","0",
"0x15014510","std::vector<CPlane,std::allocator<CPlane> >::vector<CPlane,std::allocator<CPlane> >","","10","0.1","0","0","0","0.2",
"0x150159c0","CBoundingBox<float>::CBoundingBox<float>","","10","0.1","0.1","0","0","0.3",
"0x150178d0","COperatorMinus::ExecuteBinary","","10","0.3","0","0","0","0",
"0x1501a940","std::_Tree<std::_Tmap_traits<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,CUICmd *,std::less<std::basic_string<char,std::char_traits<char>,std::allocator<char> > >,std::allocator<std::pair<std::basic_string<char,std::char_traits<char>,","","10","0","0","0","0","0",
"0x15023970","std::_Tree<std::_Tset_traits<IFileChangeCallback *,std::less<IFileChangeCallback *>,std::allocator<IFileChangeCallback *>,0> >::equal_range","","10","0","0","0","0","0",
"0x15058e40","CVec2<float>::Rotate","","10","0.3","0.03","0","0","0.03",
"0x15058f40","CCvar<int,int>::operator++","","10","0.1","0.2","0","0","0.3",
"0x150676a0","CTracerEmitterDef::GetFrame","","10","1.1","0","0","0","0.01",
"0x15117dd0","compute_impulse_response","","10","2.6","0","0","0","0",
"0x1514d5d0","CWorld::TraceLine","","10","0.1","0","0","0","0",
"0x1515a310","IEmitter::IEmitter","","10","0.3","0.07","0","0","0",
"0x1516b440","CVoiceManager::ProcessFrames","","10","0","0","0","0","0",
"0x151a3560","CVid::IsFullScreen","","10","0","0","0","0","0",
"0x151b0300","CHostClient::ProcessCurrentSnapshot","","10","0","0","0","0","0",
"0x151b0f60","CHostClient::CheckTimeout","","10","0","0","0","0","0",
"0x151bc3a0","CClientSnapshot::Merge","","10","0","0","0","0","0",
"0x151bc730","CHost::UpdateTime","","10","0","0","0","0","0",
"0x151c05d0","XtoS","","10","0.1","0","0","0","0",
"0x151c2d50","AtoB","","10","0.2","0","0","0","0.1",
"0x151e8840","CSoundManager::StopActiveSound","","10","0.4","0","0","0","0.03",
"0x151e88d0","CSoundManager::UpdateHandle","","10","0.1","0.1","0","0","0.2",
"0x151f0300","CSceneManager::BuildOccluderList","","10","0","0","0","0","0",
"0x151f23f0","CSceneManager::DrawSky","","10","0.1","0","0","0","0",
"0x151f6780","IResourceLibrary::LookUpPath","","10","0.1","0","0","0","0",
"0x151f8ee0","CResourceManager::UpdateReference","","10","0.2","0.1","0","0","0.05",
"0x152021f0","CInput::GetCursor","","10","0.1","0.2","0","0","0",
"0x15202be0","CInput::ToString","","10","0.3","0","0","0","0",
"0x15207ea0","CInput::AddEvent","","10","0.1","0","0","0","0",
"0x1525a990","IDragWidget::ProcessInputCursor","","10","0.5","0.04","0.04","0","0.02",
"0x152774a0","CTextureList::GetTextureHandle","","10","0.2","0","0","0","0",
"0x1527e320","CTextBuffer::RenderWidget","","10","0.3","0","0","0","0",
"0x150165e0","CPlane::CPlane","","9","0.22","0","0","0","0",
"0x15024230","std::_Tree<std::_Tset_traits<IFileChangeCallback *,std::less<IFileChangeCallback *>,std::allocator<IFileChangeCallback *>,0> >::_Erase","","9","0","0","0","0","0",
"0x15036420","CSample::GetSampleData","","9","0","0","0","0","0",
"0x15042e70","CHostClient::GetLerpValue","","9","0","0","0","0","0",
"0x15064b40","std::vector<CSimpleParticle,CParticleAllocator<CSimpleParticle> >::_Insert_n","","9","0.44","0","0","0","0.05",
"0x15069130","std::_Destroy_range<CSimpleParticle,std::allocator<CSimpleParticle> >","","9","0.22","0.05","0","0","0",
"0x15073d60","CWorld::GetEntityByHandle","","9","0","0","0","0","0",
"0x15118a30","bw_lpc","","9","0.11","0","0","0","0",
"0x15126f50","drftb1","","9","0.11","0","0","0","0.1",
"0x15187a30","IWidget::RecalculateSize","","9","0.44","0","0","0","0.05",
"0x15188970","uiSetVisibleVoidFn","","9","0.11","0","0","0","0",
"0x151d8f00","CNetStats::Frame","","9","0","0","0","0","0",
"0x151e6e70","IBuffer::~IBuffer","","9","0.22","0","0","0","0.25",
"0x15202300","CInput::IsCursorHidden","","9","0.22","0","0","0","0",
"0x1522f130","CConsoleNotifyBuffer::Frame","","9","0","0","0","0","0",
"0x15339760","_aullrem","","9","0","0","0","0","0",
"0x150055c0","CCvar<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::basic_string<char,std::char_traits<char>,std::allocator<char> > >::operator std::basic_string<char,std::char_traits<char>,std::allocator<char> >","","8","0","0","0","0","0",
"0x15013b20","std::_Uninit_copy<std::_Vector_const_iterator<CPlane,std::allocator<CPlane> >,CPlane *,std::allocator<CPlane> >","","8","0.25","0","0","0","0",
"0x15015180","std::_Uninit_copy<std::_Vector_const_iterator<unsigned int,std::allocator<unsigned int> >,unsigned int *,std::allocator<unsigned int> >","","8","0","0","0","0","0",
"0x150246d0","std::_Tree<std::_Tset_traits<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::less<std::basic_string<char,std::char_traits<char>,std::allocator<char> > >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char","","8","0","0","0","0","0",
"0x15033100","std::vector<unsigned int,std::allocator<unsigned int> >::operator=","","8","0","0","0","0","0",
"0x150360a0","CBoundingBox<float>::operator*=","","8","0.12","0","0","0","0",
"0x1503fb50","std::_Tree<std::_Tset_traits<int,std::less<int>,std::allocator<int>,0> >::_Buynode","","8","0.12","0","0","0","0.1",
"0x15116a90","lsp_enforce_margin","","8","0.62","0","0","0","0",
"0x1511b3b0","lsp_quant","","8","0.5","0","0","0","0",
"0x15127490","spx_ifft","","8","4.38","0","0","0","0.01",
"0x15155a40","CK2Model::GetMesh","","8","0.12","0","0","0","0.1",
"0x1515f3e0","CModelEmitter::GetEntity","","8","0.25","0.05","0","0","0",
"0x151864e0","uiGetXFn","","8","0","0","0","0","0",
